"category","date","index","label"
"c6_stay_at_home_requirements",2020-10-09,2,"stay-at-home"
"c7_movementrestrictions",2020-10-09,2,"internal movements"
"c8_internationaltravel",2020-10-09,4,"cross-border movements"
"stringency_index",2020-10-10,68.06,"stringency index"
"c1_school_closing",2020-10-10,2,"schools"
"c2_workplace_closing",2020-10-10,2,"workplace"
"c3_cancel_public_events",2020-10-10,2,"public events"
"c4_restrictions_on_gatherings",2020-10-10,4,"gatherings"
"c5_close_public_transport",2020-10-10,1,"public transport"
"c6_stay_at_home_requirements",2020-10-10,2,"stay-at-home"
"c7_movementrestrictions",2020-10-10,2,"internal movements"
"c8_internationaltravel",2020-10-10,4,"cross-border movements"
"stringency_index",2020-10-11,68.06,"stringency index"
"c1_school_closing",2020-10-11,2,"schools"
"c2_workplace_closing",2020-10-11,2,"workplace"
"c3_cancel_public_events",2020-10-11,2,"public events"
"c4_restrictions_on_gatherings",2020-10-11,4,"gatherings"
"c5_close_public_transport",2020-10-11,1,"public transport"
"c6_stay_at_home_requirements",2020-10-11,2,"stay-at-home"
"c7_movementrestrictions",2020-10-11,2,"internal movements"
"c8_internationaltravel",2020-10-11,4,"cross-border movements"
"stringency_index",2020-10-12,68.06,"stringency index"
"c1_school_closing",2020-10-12,2,"schools"
"c2_workplace_closing",2020-10-12,2,"workplace"
"c3_cancel_public_events",2020-10-12,2,"public events"
"c4_restrictions_on_gatherings",2020-10-12,4,"gatherings"
"c5_close_public_transport",2020-10-12,1,"public transport"
"c6_stay_at_home_requirements",2020-10-12,2,"stay-at-home"
"c7_movementrestrictions",2020-10-12,2,"internal movements"
"c8_internationaltravel",2020-10-12,4,"cross-border movements"
"stringency_index",2020-10-13,68.06,"stringency index"
"c1_school_closing",2020-10-13,2,"schools"
"c2_workplace_closing",2020-10-13,2,"workplace"
"c3_cancel_public_events",2020-10-13,2,"public events"
"c4_restrictions_on_gatherings",2020-10-13,4,"gatherings"
"c5_close_public_transport",2020-10-13,1,"public transport"
"c6_stay_at_home_requirements",2020-10-13,2,"stay-at-home"
"c7_movementrestrictions",2020-10-13,2,"internal movements"
"c8_internationaltravel",2020-10-13,4,"cross-border movements"
"stringency_index",2020-10-14,68.06,"stringency index"
"c1_school_closing",2020-10-14,2,"schools"
"c2_workplace_closing",2020-10-14,2,"workplace"
"c3_cancel_public_events",2020-10-14,2,"public events"
"c4_restrictions_on_gatherings",2020-10-14,4,"gatherings"
"c5_close_public_transport",2020-10-14,1,"public transport"
"c6_stay_at_home_requirements",2020-10-14,2,"stay-at-home"
"c7_movementrestrictions",2020-10-14,2,"internal movements"
"c8_internationaltravel",2020-10-14,4,"cross-border movements"
"stringency_index",2020-10-15,68.06,"stringency index"
"c1_school_closing",2020-10-15,2,"schools"
"c2_workplace_closing",2020-10-15,2,"workplace"
"c3_cancel_public_events",2020-10-15,2,"public events"
"c4_restrictions_on_gatherings",2020-10-15,4,"gatherings"
"c5_close_public_transport",2020-10-15,1,"public transport"
"c6_stay_at_home_requirements",2020-10-15,2,"stay-at-home"
"c7_movementrestrictions",2020-10-15,2,"internal movements"
"c8_internationaltravel",2020-10-15,4,"cross-border movements"
"stringency_index",2020-10-16,68.06,"stringency index"
"c1_school_closing",2020-10-16,2,"schools"
"c2_workplace_closing",2020-10-16,2,"workplace"
"c3_cancel_public_events",2020-10-16,2,"public events"
"c4_restrictions_on_gatherings",2020-10-16,4,"gatherings"
"c5_close_public_transport",2020-10-16,1,"public transport"
"c6_stay_at_home_requirements",2020-10-16,2,"stay-at-home"
"c7_movementrestrictions",2020-10-16,2,"internal movements"
"c8_internationaltravel",2020-10-16,4,"cross-border movements"
"stringency_index",2020-10-17,68.06,"stringency index"
"c1_school_closing",2020-10-17,2,"schools"
"c2_workplace_closing",2020-10-17,2,"workplace"
"c3_cancel_public_events",2020-10-17,2,"public events"
"c4_restrictions_on_gatherings",2020-10-17,4,"gatherings"
"c5_close_public_transport",2020-10-17,1,"public transport"
"c6_stay_at_home_requirements",2020-10-17,2,"stay-at-home"
"c7_movementrestrictions",2020-10-17,2,"internal movements"
"c8_internationaltravel",2020-10-17,4,"cross-border movements"
"stringency_index",2020-10-18,68.06,"stringency index"
"c1_school_closing",2020-10-18,2,"schools"
"c2_workplace_closing",2020-10-18,2,"workplace"
"c3_cancel_public_events",2020-10-18,2,"public events"
"c4_restrictions_on_gatherings",2020-10-18,4,"gatherings"
"c5_close_public_transport",2020-10-18,1,"public transport"
"c6_stay_at_home_requirements",2020-10-18,2,"stay-at-home"
"c7_movementrestrictions",2020-10-18,2,"internal movements"
"c8_internationaltravel",2020-10-18,4,"cross-border movements"
"stringency_index",2020-10-19,68.06,"stringency index"
"c1_school_closing",2020-10-19,2,"schools"
"c2_workplace_closing",2020-10-19,2,"workplace"
"c3_cancel_public_events",2020-10-19,2,"public events"
"c4_restrictions_on_gatherings",2020-10-19,4,"gatherings"
"c5_close_public_transport",2020-10-19,1,"public transport"
"c6_stay_at_home_requirements",2020-10-19,2,"stay-at-home"
"c7_movementrestrictions",2020-10-19,2,"internal movements"
"c8_internationaltravel",2020-10-19,4,"cross-border movements"
"stringency_index",2020-10-20,68.06,"stringency index"
"c1_school_closing",2020-10-20,2,"schools"
"c2_workplace_closing",2020-10-20,2,"workplace"
"c3_cancel_public_events",2020-10-20,2,"public events"
"c4_restrictions_on_gatherings",2020-10-20,4,"gatherings"
"c5_close_public_transport",2020-10-20,1,"public transport"
"c6_stay_at_home_requirements",2020-10-20,2,"stay-at-home"
"c7_movementrestrictions",2020-10-20,2,"internal movements"
"c8_internationaltravel",2020-10-20,4,"cross-border movements"
"stringency_index",2020-10-21,68.06,"stringency index"
"c1_school_closing",2020-10-21,2,"schools"
"c2_workplace_closing",2020-10-21,2,"workplace"
"c3_cancel_public_events",2020-10-21,2,"public events"
"c4_restrictions_on_gatherings",2020-10-21,4,"gatherings"
"c5_close_public_transport",2020-10-21,1,"public transport"
"c6_stay_at_home_requirements",2020-10-21,2,"stay-at-home"
"c7_movementrestrictions",2020-10-21,2,"internal movements"
"c8_internationaltravel",2020-10-21,4,"cross-border movements"
"stringency_index",2020-10-22,68.06,"stringency index"
"c1_school_closing",2020-10-22,2,"schools"
"c2_workplace_closing",2020-10-22,2,"workplace"
"c3_cancel_public_events",2020-10-22,2,"public events"
"c4_restrictions_on_gatherings",2020-10-22,4,"gatherings"
"c5_close_public_transport",2020-10-22,1,"public transport"
"c6_stay_at_home_requirements",2020-10-22,2,"stay-at-home"
"c7_movementrestrictions",2020-10-22,2,"internal movements"
"c8_internationaltravel",2020-10-22,4,"cross-border movements"
"stringency_index",2020-10-23,68.06,"stringency index"
"c1_school_closing",2020-10-23,2,"schools"
"c2_workplace_closing",2020-10-23,2,"workplace"
"c3_cancel_public_events",2020-10-23,2,"public events"
"c4_restrictions_on_gatherings",2020-10-23,4,"gatherings"
"c5_close_public_transport",2020-10-23,1,"public transport"
"c6_stay_at_home_requirements",2020-10-23,2,"stay-at-home"
"c7_movementrestrictions",2020-10-23,2,"internal movements"
"c8_internationaltravel",2020-10-23,4,"cross-border movements"
"stringency_index",2020-10-24,68.06,"stringency index"
"c1_school_closing",2020-10-24,2,"schools"
"c2_workplace_closing",2020-10-24,2,"workplace"
"c3_cancel_public_events",2020-10-24,2,"public events"
"c4_restrictions_on_gatherings",2020-10-24,4,"gatherings"
"c5_close_public_transport",2020-10-24,1,"public transport"
"c6_stay_at_home_requirements",2020-10-24,2,"stay-at-home"
"c7_movementrestrictions",2020-10-24,2,"internal movements"
"c8_internationaltravel",2020-10-24,4,"cross-border movements"
"stringency_index",2020-10-25,68.06,"stringency index"
"c1_school_closing",2020-10-25,2,"schools"
"c2_workplace_closing",2020-10-25,2,"workplace"
"c3_cancel_public_events",2020-10-25,2,"public events"
"c4_restrictions_on_gatherings",2020-10-25,4,"gatherings"
"c5_close_public_transport",2020-10-25,1,"public transport"
"c6_stay_at_home_requirements",2020-10-25,2,"stay-at-home"
"c7_movementrestrictions",2020-10-25,2,"internal movements"
"c8_internationaltravel",2020-10-25,4,"cross-border movements"
"stringency_index",2020-10-26,68.06,"stringency index"
"c1_school_closing",2020-10-26,2,"schools"
"c2_workplace_closing",2020-10-26,2,"workplace"
"c3_cancel_public_events",2020-10-26,2,"public events"
"c4_restrictions_on_gatherings",2020-10-26,4,"gatherings"
"c5_close_public_transport",2020-10-26,1,"public transport"
"c6_stay_at_home_requirements",2020-10-26,2,"stay-at-home"
"c7_movementrestrictions",2020-10-26,2,"internal movements"
"c8_internationaltravel",2020-10-26,4,"cross-border movements"
"stringency_index",2020-10-27,68.06,"stringency index"
"c1_school_closing",2020-10-27,2,"schools"
"c2_workplace_closing",2020-10-27,2,"workplace"
"c3_cancel_public_events",2020-10-27,2,"public events"
"c4_restrictions_on_gatherings",2020-10-27,4,"gatherings"
"c5_close_public_transport",2020-10-27,1,"public transport"
"c6_stay_at_home_requirements",2020-10-27,2,"stay-at-home"
"c7_movementrestrictions",2020-10-27,2,"internal movements"
"c8_internationaltravel",2020-10-27,4,"cross-border movements"
"stringency_index",2020-10-28,48.61,"stringency index"
"c1_school_closing",2020-10-28,1,"schools"
"c2_workplace_closing",2020-10-28,1,"workplace"
"c3_cancel_public_events",2020-10-28,1,"public events"
"c4_restrictions_on_gatherings",2020-10-28,3,"gatherings"
"c5_close_public_transport",2020-10-28,1,"public transport"
"c6_stay_at_home_requirements",2020-10-28,1,"stay-at-home"
"c7_movementrestrictions",2020-10-28,2,"internal movements"
"c8_internationaltravel",2020-10-28,4,"cross-border movements"
"stringency_index",2020-10-29,48.61,"stringency index"
"c1_school_closing",2020-10-29,1,"schools"
"c2_workplace_closing",2020-10-29,1,"workplace"
"c3_cancel_public_events",2020-10-29,1,"public events"
"c4_restrictions_on_gatherings",2020-10-29,3,"gatherings"
"c5_close_public_transport",2020-10-29,1,"public transport"
"c6_stay_at_home_requirements",2020-10-29,1,"stay-at-home"
"c7_movementrestrictions",2020-10-29,2,"internal movements"
"c8_internationaltravel",2020-10-29,4,"cross-border movements"
"stringency_index",2020-10-30,50.46,"stringency index"
"c1_school_closing",2020-10-30,1,"schools"
"c2_workplace_closing",2020-10-30,1,"workplace"
"c3_cancel_public_events",2020-10-30,1,"public events"
"c4_restrictions_on_gatherings",2020-10-30,3,"gatherings"
"c5_close_public_transport",2020-10-30,1,"public transport"
"c6_stay_at_home_requirements",2020-10-30,1,"stay-at-home"
"c7_movementrestrictions",2020-10-30,2,"internal movements"
"c8_internationaltravel",2020-10-30,4,"cross-border movements"
"stringency_index",2020-10-31,50.46,"stringency index"
"c1_school_closing",2020-10-31,1,"schools"
"c2_workplace_closing",2020-10-31,1,"workplace"
"c3_cancel_public_events",2020-10-31,1,"public events"
"c4_restrictions_on_gatherings",2020-10-31,3,"gatherings"
"c5_close_public_transport",2020-10-31,1,"public transport"
"c6_stay_at_home_requirements",2020-10-31,1,"stay-at-home"
"c7_movementrestrictions",2020-10-31,2,"internal movements"
"c8_internationaltravel",2020-10-31,4,"cross-border movements"
"stringency_index",2020-11-01,50.46,"stringency index"
"c1_school_closing",2020-11-01,1,"schools"
"c2_workplace_closing",2020-11-01,1,"workplace"
"c3_cancel_public_events",2020-11-01,1,"public events"
"c4_restrictions_on_gatherings",2020-11-01,3,"gatherings"
"c5_close_public_transport",2020-11-01,1,"public transport"
"c6_stay_at_home_requirements",2020-11-01,1,"stay-at-home"
"c7_movementrestrictions",2020-11-01,2,"internal movements"
"c8_internationaltravel",2020-11-01,4,"cross-border movements"
"stringency_index",2020-11-02,50.46,"stringency index"
"c1_school_closing",2020-11-02,1,"schools"
"c2_workplace_closing",2020-11-02,1,"workplace"
"c3_cancel_public_events",2020-11-02,1,"public events"
"c4_restrictions_on_gatherings",2020-11-02,3,"gatherings"
"c5_close_public_transport",2020-11-02,1,"public transport"
"c6_stay_at_home_requirements",2020-11-02,1,"stay-at-home"
"c7_movementrestrictions",2020-11-02,2,"internal movements"
"c8_internationaltravel",2020-11-02,4,"cross-border movements"
"stringency_index",2020-11-03,50.46,"stringency index"
"c1_school_closing",2020-11-03,1,"schools"
"c2_workplace_closing",2020-11-03,1,"workplace"
"c3_cancel_public_events",2020-11-03,1,"public events"
"c4_restrictions_on_gatherings",2020-11-03,3,"gatherings"
"c5_close_public_transport",2020-11-03,1,"public transport"
"c6_stay_at_home_requirements",2020-11-03,1,"stay-at-home"
"c7_movementrestrictions",2020-11-03,2,"internal movements"
"c8_internationaltravel",2020-11-03,4,"cross-border movements"
"stringency_index",2020-11-04,50.46,"stringency index"
"c1_school_closing",2020-11-04,1,"schools"
"c2_workplace_closing",2020-11-04,1,"workplace"
"c3_cancel_public_events",2020-11-04,1,"public events"
"c4_restrictions_on_gatherings",2020-11-04,3,"gatherings"
"c5_close_public_transport",2020-11-04,1,"public transport"
"c6_stay_at_home_requirements",2020-11-04,1,"stay-at-home"
"c7_movementrestrictions",2020-11-04,2,"internal movements"
"c8_internationaltravel",2020-11-04,4,"cross-border movements"
"stringency_index",2020-11-05,53.24,"stringency index"
"c1_school_closing",2020-11-05,1,"schools"
"c2_workplace_closing",2020-11-05,1,"workplace"
"c3_cancel_public_events",2020-11-05,1,"public events"
"c4_restrictions_on_gatherings",2020-11-05,4,"gatherings"
"c5_close_public_transport",2020-11-05,1,"public transport"
"c6_stay_at_home_requirements",2020-11-05,1,"stay-at-home"
"c7_movementrestrictions",2020-11-05,2,"internal movements"
"c8_internationaltravel",2020-11-05,4,"cross-border movements"
"stringency_index",2020-11-06,53.24,"stringency index"
"c1_school_closing",2020-11-06,1,"schools"
"c2_workplace_closing",2020-11-06,1,"workplace"
"c3_cancel_public_events",2020-11-06,1,"public events"
"c4_restrictions_on_gatherings",2020-11-06,4,"gatherings"
"c5_close_public_transport",2020-11-06,1,"public transport"
"c6_stay_at_home_requirements",2020-11-06,1,"stay-at-home"
"c7_movementrestrictions",2020-11-06,2,"internal movements"
"c8_internationaltravel",2020-11-06,4,"cross-border movements"
"stringency_index",2020-11-07,53.24,"stringency index"
"c1_school_closing",2020-11-07,1,"schools"
"c2_workplace_closing",2020-11-07,1,"workplace"
"c3_cancel_public_events",2020-11-07,1,"public events"
"c4_restrictions_on_gatherings",2020-11-07,4,"gatherings"
"c5_close_public_transport",2020-11-07,1,"public transport"
"c6_stay_at_home_requirements",2020-11-07,1,"stay-at-home"
"c7_movementrestrictions",2020-11-07,2,"internal movements"
"c8_internationaltravel",2020-11-07,4,"cross-border movements"
"stringency_index",2020-11-08,55.09,"stringency index"
"c1_school_closing",2020-11-08,1,"schools"
"c2_workplace_closing",2020-11-08,1,"workplace"
"c3_cancel_public_events",2020-11-08,1,"public events"
"c4_restrictions_on_gatherings",2020-11-08,4,"gatherings"
"c5_close_public_transport",2020-11-08,1,"public transport"
"c6_stay_at_home_requirements",2020-11-08,1,"stay-at-home"
"c7_movementrestrictions",2020-11-08,2,"internal movements"
"c8_internationaltravel",2020-11-08,4,"cross-border movements"
"stringency_index",2020-11-09,55.09,"stringency index"
"c1_school_closing",2020-11-09,1,"schools"
"c2_workplace_closing",2020-11-09,1,"workplace"
"c3_cancel_public_events",2020-11-09,1,"public events"
"c4_restrictions_on_gatherings",2020-11-09,4,"gatherings"
"c5_close_public_transport",2020-11-09,1,"public transport"
"c6_stay_at_home_requirements",2020-11-09,1,"stay-at-home"
"c7_movementrestrictions",2020-11-09,2,"internal movements"
"c8_internationaltravel",2020-11-09,4,"cross-border movements"
"stringency_index",2020-11-10,55.09,"stringency index"
"c1_school_closing",2020-11-10,1,"schools"
"c2_workplace_closing",2020-11-10,1,"workplace"
"c3_cancel_public_events",2020-11-10,1,"public events"
"c4_restrictions_on_gatherings",2020-11-10,4,"gatherings"
"c5_close_public_transport",2020-11-10,1,"public transport"
"c6_stay_at_home_requirements",2020-11-10,1,"stay-at-home"
"c7_movementrestrictions",2020-11-10,2,"internal movements"
"c8_internationaltravel",2020-11-10,4,"cross-border movements"
"stringency_index",2020-11-11,55.09,"stringency index"
"c1_school_closing",2020-11-11,1,"schools"
"c2_workplace_closing",2020-11-11,1,"workplace"
"c3_cancel_public_events",2020-11-11,1,"public events"
"c4_restrictions_on_gatherings",2020-11-11,4,"gatherings"
"c5_close_public_transport",2020-11-11,1,"public transport"
"c6_stay_at_home_requirements",2020-11-11,1,"stay-at-home"
"c7_movementrestrictions",2020-11-11,2,"internal movements"
"c8_internationaltravel",2020-11-11,4,"cross-border movements"
"stringency_index",2020-11-12,55.09,"stringency index"
"c1_school_closing",2020-11-12,1,"schools"
